"latitude","longitude","code","interview_year","interview_month"
15.203722,-90.375713,"GU-7-1-588",2015,4
15.109524,-91.227822,"GU-7-1-358",2015,3
16.468784,-89.4277,"GU-7-1-670",2015,4
23.639619,90.400212,"BD-7-1-193",2014,7
31.17982,30.521652,"EG-6-1-4590103",2014,4
9.191107,-10.088331,"GN-6-1-150",2012,7
14.296883,-90.045278,"GU-7-1-864",2015,6
25.848665,32.755205,"EG-6-1-7640203",2014,5
30.866087,32.051197,"EG-6-1-2780203",2014,4
14.457520424,-17.020630935,"SN-6-2-173",2013,5
25.988948,32.753547,"EG-6-1-7500205",2014,4
24.371202,88.590479,"BD-6-1-420",2011,11
14.66553792,-16.2507128897,"SN-7-3-36",2016,3
25.912463,32.803444,"EG-6-1-7620204",2014,5
14.836386,-91.226627,"GU-7-1-292",2015,1
6.728044,-3.484936,"CI-6-1-137",2012,1
6.164551,1.210143,"TG-6-1-64",2013,11
-15.272289,35.189758,"MW-7-2-68",2015,10
10.6837715041,104.274302323,"KH-7-1-508",2014,10
29.195335,30.326007,"EG-6-1-6120504",2014,5
6.199837,1.167557,"TG-6-1-301",2013,12
15.4112276158,-15.2670098136,"SN-7-3-120",2016,3
23.466021,91.203035,"BD-6-1-130",2011,11
26.306538,31.912332,"EG-6-1-7250503",2014,4
6.146233,1.212265,"TG-6-1-296",2014,3
-6.12653,23.564293,"CD-6-1-249",2013,11
27.381287,87.207697,"NP-6-1-902",2010,2
26.633858,87.864104,"NP-6-1-406",2010,2
30.507871,30.916995,"EG-6-1-4320201",2014,6
10.5742754079,104.260061401,"KH-7-1-507",2014,8
14.324027,-91.683308,"GU-7-1-454",2015,2
30.511605,32.402336,"EG-6-1-4960201",2014,5
5.311172,-4.760943,"CI-6-1-238",2012,1
22.854036,89.522361,"BD-7-1-350",2014,8
30.511861,31.514571,"EG-6-1-2830202",2014,4
9.318552,13.409529,"CM-6-1-531",2011,2
14.8529818489,-15.8611052786,"SN-7-2-44",2015,7
28.010547,84.181501,"NP-6-1-3804",2011,4
12.5667446878,-16.262196017,"SN-7-2-32",2015,3
30.837591,28.968571,"EG-6-1-8780104",2014,6
15.4723387729,-13.0904901415,"SN-7-3-169",2016,8
14.7587540488,-17.3635051356,"SN-7-3-12",2016,7
14.912567722,-15.881767484,"SN-6-2-29",2012,12
27.033691,84.890089,"NP-6-1-3403",2010,2
10.5427776472,104.485394121,"KH-7-1-502",2014,7
30.949497,31.940275,"EG-6-1-2710104",2014,4
13.8516263793,-16.0711673685,"SN-7-3-89",2016,8
-3.354748,38.500362,"KE-7-1-421",2014,7
15.6295549491,-16.2059868893,"SN-7-3-124",2016,8
12.0005242272,105.468246582,"KH-7-1-38",2014,9
10.6464303417,103.788371767,"KH-7-1-544",2014,7
27.226661,31.09684,"EG-6-1-6880101",2014,4
-12.169129,26.404034,"ZM-6-1-457",2014,2
14.951861,-91.050016,"GU-7-1-552",2015,3
-3.566665,38.734511,"KE-7-1-400",2014,9
11.3884239107,103.486444671,"KH-7-1-527",2014,7
11.832999,-10.041042,"GN-6-1-292",2012,7
14.862021413,-15.8360417,"SN-6-2-33",2012,12
23.638455,90.488824,"BD-7-1-204",2014,10
30.91439,30.791487,"EG-6-1-3940101",2014,4
24.364525,88.606505,"BD-6-1-421",2011,11
30.648004,31.249881,"EG-6-1-4060107",2014,5
27.67783,84.456438,"NP-6-1-3503",2010,1
14.3504120128,-16.3621898473,"SN-7-2-134",2015,5
26.038866,32.293958,"EG-6-1-7530204",2014,4
30.478342,32.321346,"EG-6-1-5100603",2014,4
24.897754,91.860202,"BD-7-1-592",2014,9
22.843796,89.880969,"BD-6-1-275",2011,9
14.1286570964,-15.2820044955,"SN-7-3-186",2016,8
29.157135,31.102843,"EG-6-1-5670404",2014,6
29.254871,80.920199,"NP-6-1-7001",2011,4
6.70844941065,44.2735421879,"ET-7-1-92",2008,7
25.815339,32.799883,"EG-6-1-7630204",2014,5
15.407513666,-16.598462455,"SN-6-2-104",2012,10
6.213793,1.206633,"TG-6-1-135",2013,11
13.111097114,103.171194295,"KH-7-1-462",2014,8
12.117847,15.041653,"TD-7-1-212",2014,11
6.412359,-5.826287,"CI-6-1-69",2012,3
12.11912,15.058971,"TD-7-1-215",2014,10
12.5655162753,-16.3043985803,"SN-7-3-29",2016,10
30.421536,30.900026,"EG-6-1-4300201",2014,6
25.966291,32.855915,"EG-6-1-7600204",2014,5
22.800432,89.558253,"BD-7-1-354",2014,8
15.087517,-91.757123,"GU-7-1-472",2015,2
9.990696,-12.954155,"GN-6-1-291",2012,8
28.058915,81.620668,"NP-6-1-5703",2011,5
15.881141054,-13.337377221,"SN-6-2-123",2013,5
12.55796991,-12.18893273,"SN-6-2-82",2012,10
26.083265,32.412631,"EG-6-1-7510703",2014,4
27.262392,87.324056,"NP-6-1-906",2011,4
14.45670156,-16.014915912,"SN-6-2-48",2012,12
13.8555953362,-15.9697830117,"SN-7-3-91",2016,3
12.2560739414,104.666783458,"KH-7-1-74",2014,10
11.120147369,39.6217247628,"ET-7-1-18",2008,6
11.9313782819,106.132974755,"KH-7-1-63",2014,10
30.862107,30.924571,"EG-6-1-3980107",2014,5
25.746458,32.673003,"EG-6-1-8000204",2014,5
9.03217624526,38.7330076853,"ET-7-1-108",2008,7
0,0,"EG-6-1-1090102",2014,6
10.8871279152,104.925612364,"KH-7-1-398",2014,8
24.126122,90.567652,"BD-7-1-236",2014,10
12.45801966,106.03149559,"KH-7-1-204",2014,8
9.620403,-13.641465,"GN-6-1-105",2012,6
14.768244408,-17.36139914,"SN-6-2-15",2012,9
22.347565,91.790845,"BD-6-1-111",2011,12
28.263206,82.318285,"NP-6-1-5501",2011,5
27.550274,30.73833,"EG-6-1-6750101",2014,6
14.7577837102,-17.360082771,"SN-7-2-9",2015,2
11.0108065982,104.759353977,"KH-7-1-412",2014,8
23.247003,89.907728,"BD-7-1-179",2014,7
28.928977,80.361102,"NP-6-1-7206",2010,2
-1.094678,34.464601,"KE-7-1-873",2014,9
6.187486,1.396529,"TG-6-1-104",2013,12
15.899379,-91.281416,"GU-7-1-536",2015,2
23.173135,89.214218,"BD-7-1-337",2014,11
30.575526,31.689227,"EG-6-1-2900304",2014,4
24.816413,88.499061,"BD-6-1-388",2011,8
15.110266,-91.155995,"GU-7-1-558",2015,3
15.8217629951,-13.4471313424,"SN-7-3-162",2016,10
14.775216527,-17.399100737,"SN-6-2-9",2012,9
9.02974760401,38.7193251644,"ET-7-1-31",2008,8
14.1669895393,-16.0862005409,"SN-7-2-82",2015,10
29.354186,80.615438,"NP-6-1-7301",2010,2
16.3516258147,-14.0630974847,"SN-7-2-57",2015,4
13.0345600921,-15.6437746776,"SN-7-2-206",2015,4
10.8856692115,106.092785994,"KH-7-1-360",2014,6
29.899498,31.253788,"EG-6-1-5510202",2014,5
30.613797,30.884622,"EG-6-1-4210104",2014,5
14.7572398645,-17.4753707298,"SN-7-2-5",2015,4
30.79054,30.721197,"EG-6-1-4730103",2014,5
11.5288317015,104.687849131,"KH-7-1-178",2014,9
22.681248,90.64369,"BD-6-1-31",2011,7
10.94850252,103.7880947,"KH-7-1-523",2014,9
-1.029844,31.550999,"TZ-7-2-381",2016,1
23.880638,90.986231,"BD-6-1-78",2011,7
12.058302,15.069599,"TD-7-1-53",2014,11
26.345132,31.795433,"EG-6-1-7220205",2014,4
15.9878641916,-16.4847617857,"SN-7-2-64",2015,5
30.506718,31.115805,"EG-6-1-4260204",2014,5
14.876159,-90.056435,"GU-7-1-112",2014,10
9.576926,-13.665677,"GN-6-1-120",2012,6
25.752852,89.269231,"BD-7-1-527",2014,8
15.875520178,-13.574650166,"SN-6-2-122",2012,10
-0.681942,37.213589,"KE-7-1-150",2014,8
11.0217387977,104.648912294,"KH-7-1-416",2014,11
5.974314,10.147118,"CM-6-1-293",2011,2
30.782993,30.920023,"EG-6-1-3990108",2014,4
-4.383546,15.312596,"CD-6-1-115",2013,8
12.5275873306,105.089218359,"KH-7-1-154",2014,8
15.053959,-90.210821,"GU-7-1-606",2015,4
26.058439,88.438343,"BD-7-1-505",2014,10
27.703182,83.447101,"NP-6-1-4902",2010,1
31.399934,31.820778,"EG-6-1-2040206",2014,5
8.9989618015,38.7686209612,"ET-7-1-293",2008,7
23.226131,91.30888,"BD-7-1-138",2014,9
-20.160961,18.485155,"NM-6-1-194",2013,8
-1.263006,36.710592,"KE-7-1-6",2014,9
6.435504,-2.287511,"GH-7-1-383",2014,11
13.8181656065,103.752053156,"KH-7-1-359",2014,6
9.441121,-5.630476,"CI-6-1-234",2012,1
15.134323,-91.926002,"GU-7-1-499",2015,2
16.825838,96.128422,"MM-7-1-202",2015,12
14.132148,-89.974029,"GU-7-1-857",2014,11
15.8903338392,-16.4963644266,"SN-7-3-66",2016,11
12.5487632108,-12.1874368871,"SN-7-2-189",2015,3
12.9132662507,-16.7530351969,"SN-7-2-26",2015,4
27.947724,83.885823,"NP-6-1-3902",2011,5
14.344192,-89.831503,"GU-7-1-840",2015,7
4.041977,9.747198,"CM-6-1-310",2011,4
22.869206,89.545726,"BD-6-1-316",2011,9
-20.092568,30.814722,"ZW-5-1-918",2005,12
14.7740979425,-17.3654738246,"SN-7-2-8",2015,7
15.6590257176,-13.2678225374,"SN-7-2-159",2015,4
14.8084425061,-15.9010807073,"SN-7-3-41",2016,5
24.55556,89.242737,"BD-6-1-398",2011,11
14.114951,-91.278041,"GU-7-1-250",2015,1
28.15943,82.314487,"NP-6-1-5605",2010,3
13.09598647,103.208766465,"KH-7-1-460",2014,11
23.089339,91.509335,"BD-7-1-115",2014,7
29.455789,31.281976,"EG-6-1-5560202",2014,6
14.613211,-91.666315,"GU-7-1-461",2015,1
-1.19602,36.949532,"KE-7-1-222",2014,6
22.813022,90.191408,"BD-7-1-53",2014,8
9.383568,-0.893155,"GH-7-1-272",2014,12
28.195318,84.054506,"NP-6-1-4001",2010,3
15.007198,-90.623682,"GU-7-1-596",2015,4
26.402048,31.705148,"EG-6-1-7200201",2014,4
-9.31066,32.746995,"ZM-6-1-674",2014,1
-4.417999,15.420102,"CD-6-1-117",2013,8
-4.291076,39.576571,"KE-7-1-290",2014,9
30.530938,31.94643,"EG-6-1-5080203",2014,5
30.346975,30.838391,"EG-6-1-4370201",2014,5
26.101445,34.281461,"EG-6-1-8470704",2014,5
12.2310096699,104.685308241,"KH-7-1-73",2014,10
12.2310096699,104.685308241,"KH-7-1-73",2014,11
30.08897,32.553201,"EG-6-1-1610802",2014,6
14.998582,-90.35339,"GU-7-1-585",2015,4
26.757549,87.71679,"NP-6-1-301",2010,2
12.3860338268,105.291030137,"KH-7-1-132",2014,9
11.9140617799,105.569209517,"KH-7-1-54",2014,10
14.545888517,-16.795229583,"SN-7-2-101",2015,4
11.0862095534,104.944229754,"KH-7-1-405",2014,6
12.800808457,-16.226610814,"SN-6-2-193",2013,5
26.648827,85.805427,"NP-6-1-1801",2010,2
14.7797176485,-16.9153334882,"SN-7-3-108",2016,9
15.143925,-91.275693,"GU-7-1-359",2015,3
28.820607,30.857865,"EG-6-1-5910204",2014,6
-15.232485,28.637122,"ZM-6-1-173",2014,1
11.7996299668,104.659834346,"KH-7-1-115",2014,6
6.731737,1.571822,"TG-6-1-59",2013,12
3.76922,10.116464,"CM-6-1-388",2011,6
13.3438170022,103.834429554,"KH-7-1-353",2014,8
15.6176577761,-13.3129613799,"SN-7-2-160",2015,9
12.837248051,104.628921015,"KH-7-1-156",2014,7
11.386191708,105.635613363,"KH-7-1-274",2014,7
15.528429316,-16.060492355,"SN-6-2-111",2013,4
11.5784491676,103.003568365,"KH-7-1-521",2014,8
15.01916,-89.367458,"GU-7-1-725",2014,11
13.085248387,102.919022019,"KH-7-1-468",2014,10
27.251719,31.013216,"EG-6-1-6790604",2014,5
11.4229637048,104.804635289,"KH-7-1-161",2014,9
25.798375,88.680154,"BD-6-1-454",2011,11
28.988762,31.015555,"EG-6-1-5850106",2014,5
6.674774,-1.545766,"GH-7-1-108",2014,11
13.9166382007,-15.6784746658,"SN-7-2-180",2015,3
26.050785,32.334185,"EG-6-1-7520401",2014,4
13.103904,17.342858,"TD-7-1-430",2014,12
13.8495165148,107.305087532,"KH-7-1-590",2014,7
-15.262896,23.118706,"ZM-6-1-506",2013,9
14.706348,-90.744187,"GU-7-1-158",2014,12
12.119238,15.078804,"TD-7-1-122",2014,11
-1.26786,36.673272,"KE-7-1-201",2014,10
14.548032842,-15.7715992034,"SN-7-2-142",2015,8
11.7165751317,104.167096157,"KH-7-1-112",2014,7
9.915849,15.139209,"TD-7-1-22",2014,12
14.549039,-89.329846,"GU-7-1-782",2014,11
30.977385,31.863236,"EG-6-1-2700903",2014,4
4.468787,9.969139,"CM-6-1-277",2011,3
-17.606988,15.695039,"NM-6-1-487",2013,7
26.364508,31.838839,"EG-6-1-7260304",2014,4
4.15913,9.269652,"CM-6-1-561",2011,2
14.663141,-90.118317,"GU-7-1-809",2014,11
10.6078039115,104.883503394,"KH-7-1-400",2014,7
15.4628806752,-16.0841700595,"SN-7-2-126",2015,5
-12.181299,26.386565,"ZM-6-1-592",2013,9
27.613169,83.94914,"NP-6-1-4806",2010,2
13.7668375144,102.974991436,"KH-7-1-23",2014,6
22.714502,90.366331,"BD-7-1-70",2014,9
10.357257,0.472614,"TG-6-1-36",2014,1
13.978852069,-15.957759419,"SN-6-2-64",2013,1
30.529485,31.097873,"EG-6-1-4270301",2014,5
6.184043,1.27723,"TG-6-1-326",2013,11
30.717237,31.239729,"EG-6-1-3831304",2014,5
27.664717,84.125565,"NP-6-1-4808",2010,2
30.553659,31.899311,"EG-6-1-5080202",2014,5
14.743874,-91.159893,"GU-7-1-311",2015,6
15.0970081583,-16.6351243308,"SN-7-2-111",2015,9
11.767483,-11.9247,"GN-6-1-176",2012,9
30.637225,30.84983,"EG-6-1-4220108",2014,5
14.917665448,-17.020563553,"SN-6-2-186",2013,1
16.028849,-16.498399,"SN-7-2-62",2015,5
30.381502,31.015774,"EG-6-1-4340105",2014,6
7.264673,-8.156331,"CI-6-1-218",2012,3
12.580542239,-16.2655546639,"SN-7-3-32",2016,5
29.223988,31.141741,"EG-6-1-5700104",2014,5
13.1124233702,103.146366307,"KH-7-1-457",2014,7
30.858945,30.792683,"EG-6-1-3940104",2014,4
14.1091001597,-15.5522001741,"SN-7-2-173",2015,2
-17.406724,32.217316,"ZW-5-1-972",2005,9
11.1366662401,105.536131149,"KH-7-1-271",2014,8
7.682816,-5.050195,"CI-6-1-48",2012,2
9.560403,-13.649168,"GN-6-1-188",2012,6
31.297213,30.604326,"EG-6-1-3520206",2014,6
14.458448,-89.556059,"GU-7-1-844",2014,11
30.855116,31.957221,"EG-6-1-2770101",2014,4
27.456647,83.105702,"NP-6-1-5001",2011,4
-29.350491,27.487862,"LS-6-1-23",2009,10
29.260562,30.223527,"EG-6-1-6130201",2014,5
14.874618,-89.674222,"GU-7-1-755",2014,10
28.429445,81.706156,"NP-6-1-5903",2010,3
-13.360652,33.923942,"MW-7-2-1",2016,1
9.566067,-13.629108,"GN-6-1-107",2012,6
28.062052,82.884359,"NP-6-1-5203",2010,2
1.056414,35.112086,"KE-7-1-1130",2014,9
9.506225,-7.563249,"CI-6-1-135",2012,4
6.734884,-1.583515,"GH-7-1-69",2014,12
6.176981,1.192912,"TG-6-1-236",2013,11
29.49455,31.032256,"EG-6-1-6030703",2014,5
11.3346417641,104.949834825,"KH-7-1-184",2014,6
30.315616,31.003473,"EG-6-1-4400302",2014,5
16.499921977,-15.864753489,"SN-6-2-131",2012,11
29.428836,31.223103,"EG-6-1-5530104",2014,6
13.3786617798,106.083649712,"KH-7-1-569",2014,6
12.1088199924,104.740841486,"KH-7-1-89",2014,8
12.7066566674,104.912644345,"KH-7-1-140",2014,6
14.7572398645,-17.4753707298,"SN-7-2-5",2015,5
3.838057,11.462902,"CM-6-1-314",2011,1
-1.281637,36.839683,"KE-7-1-51",2014,10
6.989938,-5.729547,"CI-6-1-205",2012,4
25.606187,32.434867,"EG-6-1-7610205",2014,4
-1.092889,36.790353,"KE-7-1-213",2014,8
6.31155,1.172174,"TG-6-1-25",2013,12
22.810249,89.559351,"BD-6-1-319",2011,9
-19.483221,29.851479,"ZW-5-1-923",2006,1
25.600655,89.329486,"BD-7-1-496",2014,8
27.683941,84.585498,"NP-6-1-3505",2010,2
23.971862,91.210736,"BD-7-1-75",2014,9
25.940083,88.851851,"BD-7-1-521",2014,9
22.371527,91.8136,"BD-7-1-163",2014,9
24.702349,88.932663,"BD-6-1-390",2011,8
10.6325920541,104.217912774,"KH-7-1-506",2014,7
4.946797,-2.354333,"GH-7-1-106",2014,11
28.318128,30.444933,"EG-6-1-6390205",2014,5
-4.334399,15.316635,"CD-6-1-412",2013,8
15.7218936403,-15.3530542745,"SN-7-2-122",2015,7
15.415609,-91.638862,"GU-7-1-528",2015,2
16.496409,-90.194509,"GU-7-1-677",2015,3
11.4904166056,105.113768265,"KH-7-1-163",2014,7
14.221446702,-16.318186465,"SN-6-2-67",2013,6
22.861805,91.211075,"BD-7-1-128",2014,8
14.238268,-89.683317,"GU-7-1-847",2014,11
6.071222,0.430522,"GH-7-1-105",2014,11
16.4954474141,-15.7966885801,"SN-7-3-52",2016,10
-4.355511,15.328969,"CD-6-1-317",2013,8
24.014813,89.238022,"BD-7-1-433",2014,10
29.064495,31.033234,"EG-6-1-5790202",2014,5
6.173442,1.239022,"TG-6-1-33",2013,11
6.198308,1.435678,"TG-6-1-125",2013,12
11.6884040178,104.714413409,"KH-7-1-181",2014,8
26.102837,32.695738,"EG-6-1-7490204",2014,4
15.051453,-90.799238,"GU-7-1-562",2015,3
11.8710469399,106.370920005,"KH-7-1-64",2014,9
14.298142,-89.92027,"GU-7-1-833",2014,11
13.6524983249,-16.3109887723,"SN-7-2-140",2015,7
10.6078572585,104.173511136,"KH-7-1-514",2014,6
21.123457,92.161523,"BD-6-1-141",2011,9
14.1409153436,103.338782467,"KH-7-1-430",2014,11
16.048449791,-16.35060449,"SN-6-2-140",2013,4
23.883467,90.95895,"BD-7-1-133",2014,9
14.681057,-91.269993,"GU-7-1-320",2015,1
14.48144,-90.13144,"GU-7-1-265",2014,12
26.08247,32.216997,"EG-6-1-7560202",2014,4
28.230724,81.700301,"NP-6-1-5705",2010,2
13.3185382364,103.858862167,"KH-7-1-352",2014,9
-4.326207,15.32601,"CD-6-1-261",2013,8
23.53889,89.16534,"BD-6-1-302",2011,11
6.136494,1.216579,"TG-6-1-180",2013,12
12.127442,15.038516,"TD-7-1-353",2015,1
13.950564756,-15.474638507,"SN-6-2-57",2013,5
23.253437,91.241721,"BD-7-1-102",2014,9
-17.805056,30.956426,"ZW-5-1-1200",2005,11
-19.718867,30.20258,"ZW-7-1-115",2015,10
12.8874328008,-14.9386198289,"SN-7-2-143",2015,3
25.725971,32.63748,"EG-6-1-8010204",2014,5
27.597085,86.019449,"NP-6-1-2206",2011,5
14.736846154,-17.441220262,"SN-6-2-7",2012,9
13.1658940976,103.24339623,"KH-7-1-469",2014,6
14.4936045282,-16.1563218845,"SN-7-3-142",2016,9
-4.031102,39.662567,"KE-7-1-239",2014,10
11.4227401887,105.386662362,"KH-7-1-283",2014,10
0,0,"EG-6-1-6330404",2014,4
4.071636,9.659611,"CM-6-1-56",2011,7
-17.885896,30.656777,"ZW-7-1-181",2015,11
14.020265121,-15.823255133,"SN-6-2-65",2013,5
27.600683,84.021426,"NP-6-1-4809",2010,1
12.6727081793,104.90971745,"KH-7-1-139",2014,6
14.1935614359,-16.163648907,"SN-7-2-86",2015,7
27.186781,84.773914,"NP-6-1-3404",2010,2
25.173474,88.779324,"BD-6-1-381",2011,12
-1.006705,36.739989,"KE-7-1-210",2014,9
-17.593251,27.355964,"ZW-7-1-259",2015,8
9.06596004508,38.7070463109,"ET-7-1-274",2008,7
4.09093,9.658306,"CM-6-1-349",2011,7
-13.532124,33.719229,"MW-7-2-292",2015,12
14.420196875,-16.970826376,"SN-6-2-176",2013,5
30.919911,29.57713,"EG-6-1-1100402",2014,6
23.970201,91.10179,"BD-7-1-132",2014,9
12.4422902297,105.113915132,"KH-7-1-131",2014,10
10.9297253392,105.129958569,"KH-7-1-171",2014,7
-30.157407,27.444493,"LS-6-1-136",2009,10
3.993097,9.770241,"CM-6-1-76",2011,4
14.7970963139,-16.9100184892,"SN-7-2-109",2015,9
15.393293525,-15.1269037648,"SN-7-3-118",2016,3
27.670866,86.061705,"NP-6-1-2201",2011,4
26.024627,88.462637,"BD-7-1-530",2014,11
14.6877351935,-16.442649219,"SN-7-2-35",2015,2
-19.782083,32.417903,"ZW-5-1-265",2005,10
-20.982603,27.768455,"ZW-7-1-361",2015,10
14.332462,-91.654133,"GU-7-1-455",2015,2
25.662168,32.681459,"EG-6-1-8080404",2014,5
-29.372835,27.507917,"LS-7-1-351",2014,11
4.018934,9.212954,"CM-6-1-457",2011,2
-19.411278,29.818706,"ZW-7-1-14",2015,12
5.002555,-6.567861,"CI-6-1-185",2012,1
14.366197,-89.976871,"GU-7-1-839",2014,11
14.746673603,-17.348817501,"SN-6-2-14",2013,3
25.042089,91.65705,"BD-7-1-584",2014,9
24.919887,91.833569,"BD-7-1-594",2014,9
6.210901,1.192675,"TG-6-1-77",2013,12
12.116421,15.056795,"TD-7-1-491",2014,10
11.3360646495,105.675977619,"KH-7-1-372",2014,8
22.81185,89.401853,"BD-7-1-301",2014,7
9.308593,-5.248729,"CI-6-1-101",2012,3
24.764044,90.362795,"BD-7-1-199",2014,11
25.835869,32.801259,"EG-6-1-7651101",2014,5
6.632885,-1.596987,"GH-7-1-356",2014,11
11.1021802417,104.472551539,"KH-7-1-417",2014,11
23.1639,89.229837,"BD-7-1-338",2014,11
-15.425964,28.260314,"ZM-6-1-90",2013,10
31.121099,31.523603,"EG-6-1-2220601",2014,4
7.714617,-5.011033,"CI-6-1-11",2012,2
25.33915,89.331563,"BD-7-1-500",2014,8
6.276244,1.167226,"TG-6-1-17",2013,11
14.1254920795,-15.750898443,"SN-7-2-179",2015,3
22.354346,90.361388,"BD-7-1-62",2014,8
23.541812,89.090397,"BD-7-1-294",2014,8
12.6980596516,106.003343129,"KH-7-1-214",2014,11
11.4624409559,104.534273172,"KH-7-1-105",2014,7
11.11685951,105.54339446,"KH-7-1-269",2014,7
1.096313,36.704229,"KE-7-1-1074",2014,5
30.625918,31.522723,"EG-6-1-2880101",2014,5
15.492109,-88.666028,"GU-7-1-713",2015,4
13.1479358454,-13.7720224823,"SN-7-2-153",2015,5
28.328673,30.470883,"EG-6-1-6420105",2014,5
11.1423372934,104.576999633,"KH-7-1-98",2014,10
9.686322,-13.49612,"GN-6-1-101",2012,10
14.293984,-89.97528,"GU-7-1-837",2014,11
-1.079724,35.859602,"KE-7-1-1342",2014,7
-4.413457,15.365728,"CD-6-1-480",2013,9
29.119733,30.928901,"EG-6-1-5750108",2014,5
23.131402,91.490254,"BD-6-1-144",2011,8
-4.419013,15.282931,"CD-6-1-352",2013,8
4.577771,13.675981,"CM-6-1-507",2011,2
15.096559,-91.931238,"GU-7-1-481",2015,2
15.635553,-88.52815,"GU-7-1-691",2015,4
27.073178,86.497775,"NP-6-1-1406",2010,3
22.955096,91.024512,"BD-6-1-154",2011,8
30.257226,31.061118,"EG-6-1-4360106",2014,5
25.676511,32.61039,"EG-6-1-8180304",2014,5
29.287848,80.494543,"NP-6-1-7302",2010,3
14.71940778,-17.12471162,"SN-7-2-15",2015,4
4.484742,9.5651,"CM-6-1-221",2011,7
23.708829,90.476554,"BD-6-1-170",2011,12
24.923085,92.414364,"BD-7-1-578",2014,6
-11.454337,33.992409,"MW-7-2-319",2016,2
23.522625,90.425589,"BD-6-1-230",2011,12
24.822684,89.389252,"BD-7-1-366",2014,7
12.5646721783,104.072687803,"KH-7-1-312",2014,8
12.0162934521,105.242243439,"KH-7-1-43",2014,8
6.684749,-1.690115,"GH-7-1-304",2014,10
27.959672,83.271733,"NP-6-1-5101",2010,3
31.153611,30.173894,"EG-6-1-4660302",2014,4
-1.414127,36.773572,"KE-7-1-1407",2014,8
14.7797535549,-17.1048409391,"SN-7-2-108",2015,5
11.2695618735,104.816252348,"KH-7-1-397",2014,9
13.3983977901,102.95385196,"KH-7-1-2",2014,8
24.365192,88.638351,"BD-7-1-443",2014,9
14.760531994,-17.359895025,"SN-6-2-11",2012,9
11.3957062348,104.835459567,"KH-7-1-162",2014,9
15.9064299998,-13.5267351676,"SN-7-2-162",2015,9
14.830283365,-15.875549622,"SN-6-2-28",2013,5
14.879924983,-15.898284922,"SN-6-2-30",2013,5
14.958306,-91.387714,"GU-7-1-328",2015,3
-1.492789,40.015477,"KE-7-1-342",2014,6
10.5802948258,103.64325699,"KH-7-1-542",2014,6
14.786161892,-17.361416577,"SN-6-2-10",2013,3
7.09574,-3.145705,"CI-6-1-99",2012,1
10.876137,-1.984199,"GH-7-1-392",2014,9
11.6602712725,105.26048667,"KH-7-1-286",2014,9
15.0721752516,-16.1019107139,"SN-7-3-115",2016,5
27.674851,83.467397,"NP-6-1-4904",2010,2
22.84179,91.392289,"BD-6-1-145",2011,8
13.8642579919,-16.3193557758,"SN-7-3-139",2016,7
15.352052,-89.308614,"GU-7-1-703",2015,4
5.512898,-0.471637,"GH-7-1-387",2014,9
4.0347,9.770935,"CM-6-1-308",2011,3
14.1859525798,-16.1375184277,"SN-7-2-81",2015,2
30.360732,30.980051,"EG-6-1-4390103",2014,5
13.9255875219,-16.0072372191,"SN-7-2-89",2015,2
-13.546446,33.766037,"MW-7-2-247",2015,12
30.572708,32.355235,"EG-6-1-5070403",2014,4
26.125767,32.195109,"EG-6-1-7420405",2014,5
28.075619,82.436826,"NP-6-1-5608",2010,3
9.011084,-7.218653,"CI-6-1-215",2012,3
14.7884804164,-17.3663619695,"SN-7-2-20",2015,8
11.262147489,105.880080459,"KH-7-1-367",2014,6
14.737203,-91.816086,"GU-7-1-498",2015,2
4.036608,9.720163,"CM-6-1-236",2011,2
14.1185740479,-16.6631804471,"SN-7-2-132",2015,7
11.326658,-12.305964,"GN-6-1-3",2012,9
12.8364563223,-15.2283181722,"SN-7-3-203",2016,5
11.8792531778,105.989118429,"KH-7-1-60",2014,10
14.636465,-90.183249,"GU-7-1-806",2014,11
11.5381786592,104.694498911,"KH-7-1-179",2014,9
24.457839,89.688563,"BD-7-1-439",2014,8
10.9873798973,104.781518157,"KH-7-1-413",2014,8
24.84691,89.529221,"BD-6-1-365",2011,7
22.965165,90.197255,"BD-6-1-15",2011,10
-0.454445,39.655837,"KE-7-1-700",2014,5
15.076094057,-16.5935917844,"SN-7-3-112",2016,11
22.866073,91.109659,"BD-6-1-162",2011,8
11.061201,-12.390748,"GN-6-1-212",2012,8
24.489672,91.773141,"BD-7-1-583",2014,7
17.929704,19.117621,"TD-7-1-7",2014,12
14.7921419654,-16.924183581,"SN-7-3-107",2016,6
24.966018,91.933113,"BD-7-1-576",2014,9
9.670446,1.307824,"TG-6-1-152",2014,1
-19.442416,29.804564,"ZW-5-1-1108",2006,2
23.896437,89.112433,"BD-6-1-336",2011,10
5.605954,-0.226009,"GH-7-1-88",2014,10
15.6097807288,-13.3286515139,"SN-7-3-159",2016,4
-4.013301,39.685453,"KE-7-1-248",2014,6
-29.314382,27.52537,"LS-7-1-397",2014,10
14.638034,-91.996757,"GU-7-1-391",2015,2
-12.174725,26.420471,"ZM-6-1-507",2013,10
26.713109,86.920534,"NP-6-1-1407",2010,3
0.073251,37.6332,"KE-7-1-502",2014,8
3.836356,11.517447,"CM-6-1-397",2011,2
22.943179,91.18888,"BD-6-1-159",2011,8
-15.470163,28.213543,"ZM-6-1-687",2013,11
31.44481,30.419252,"EG-6-1-3500204",2014,6
22.416516,90.559619,"BD-7-1-60",2014,8
